4,2,2,0,0,0,0,0,0,1,67108864,2,524288,0,NULL,NULL,4096,4,64,64,NULL,NULL,NULL
4,2,2,0,0,0,0,0,0,1,67108864,2,524288,0,NULL,NULL,4096,4,64,64,NULL,NULL,NULL
4,2,2,0,0,0,0,0,0,1,67108864,2,524288,0,NULL,NULL,4096,4,64,64,NULL,NULL,NULL
4,2,2,0,0,0,0,0,0,1,67108864,2,524288,0,NULL,NULL,4096,4,64,64,NULL,NULL,NULL
4,2,2,0,0,0,0,0,0,1,67108864,2,524288,0,NULL,NULL,4096,4,64,64,NULL,NULL,NULL
